id,shop_code_vaccine,shop_name_vaccine,shop_code_lc,shop_name_lc,shop_type,status,effective_from_date,effective_to_date,is_deleted,etl_date,etl_by,primary_checksum,record_checksum
None,58142,"VX SLA 6-8 Nguy?n L??ng B?ng, P. Tô Hi?u",81496,"LC SLA 01 Tr?n ??ng Ninh, P. Tô Hi?u",VT,TRUE,2/27/2025,2/28/2050,FALSE,9/4/2025,DataBricks,51f4b6beb34091655459d745af2dcf00,3e144a8fcc99adb65c0e1ebf0d5d4c39
None,58046,"VX HCM 366 T?nh L? 10, P. Bình Tr? ?ông",80586,"LC HCM 160 Tân Hòa ?ông, P. Phú Lâm",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,361e16ccf4c43fcf2af54fc304dca19f,e1dc6508a53a2c945274d472509c13fa
None,58182,"VX PTO 68 B?ch ??ng, P. Âu C?",82128,"LC PTO 26 Tân H?ng, P. Âu C?",VT,TRUE,6/5/2025,6/6/2050,FALSE,9/4/2025,DataBricks,6a6684e7ef94de7d7caf9d0257241ba7,7fb60ec75a5aed868d64f16ea0c5d5a9
None,58114,"VX HCM 51C/1 ???ng 22/12, P. An Phú",80308,"LC HCM 23/5A13 ???ng DN03, P. Bình Hòa",VT,TRUE,8/29/2024,9/14/2050,FALSE,9/4/2025,DataBricks,7993e296f86b4bc09cd5276bbfa00993,7fc4b0bc5a54dc956628d51b3829cae2
None,58035,"VX HCM 226-228 Yersin, P. Th? D?u M?t",81650,"LC HCM 169 Hu?nh V?n L?y, P. Phú L?i",VT,TRUE,5/1/2025,5/2/2050,FALSE,9/4/2025,DataBricks,9d2b035578e80e7fd50ce82a291206e9,d508c66ff54c8b8262febbd5860ae4be
None,58020,"VX HPG 313 Hai Bà Tr?ng, P. An Biên",80143,"LC HPG 72 Cát Bi, P. H?i An",VT,TRUE,4/1/2025,4/2/2050,FALSE,9/4/2025,DataBricks,0430d2c4233852a32b849d6e43d54255,8f8bccaadf2b8a88bd3abf776bdcb9b4
None,58039,"VX CTO 312A-313 Nguy?n V?n Linh, P. Tân An",80634,"LC CTO 1705 Bùi H?u Ngh?a, P. Long Tuy?n",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,cc904271e2bb20a317b2c89ff332bfde,4350195059320c4dd6743841cfb5958a
None,58077,"VX HCM 533 L?c Long Quân, P. B?y Hi?n",80017,"LC HCM 7 Lê ??i Hành, P. Phú Th?",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,c9069fe683d09ad861cd447d73bdc0d9,c3dfa9b7c57870fa532236a61c0418d9
None,58119,"VX NBH 74 Biên Hòa, P. Ph? Lý",81061,"LC NBH 23 Lê Công Thanh, P. Ph? Lý",VT,TRUE,9/26/2024,9/27/2050,FALSE,9/4/2025,DataBricks,872f58499e1d4dbf21c502626d1f3fbe,5b4ea24ef8d9f27b889d0d9ae7bb9067
None,58153,"VX DTP 75 Tr?n H?ng ??o, P. H?ng Ng?",81344,"LC DTP 40 Nguy?n V?n Ph?i, X. Th??ng Ph??c",VT,TRUE,8/1/2025,8/2/2050,FALSE,9/4/2025,DataBricks,f15b32262f7da704f6ff380716169a7f,1a295849da588027188d1e01f0067da8
None,58074,"VX DAG 31 Núi Thành, P. Hòa C??ng",81674,"LC DAG 31 Núi Thành, P. Hòa C??ng",VTTTTC,TRUE,6/14/2024,1/1/2051,FALSE,9/4/2025,DataBricks,5dcd58d7ff7222b700894f023db531a5,bc00f784b50853d8efdbcf4a6589d444
None,58111,"VX QNH Lô 7, 8 Tr?n H?ng ??o, P. H?ng Gai",80985,"LC QNH 282 Tr?n Phú, P. Cao Xanh",VT,TRUE,8/23/2024,8/24/2050,FALSE,9/4/2025,DataBricks,74700ebffd922c9a46ef5341c6c42e01,ad38ed773305e760b4dfdeedb1b42428
None,58142,"VX SLA 6-8 Nguy?n L??ng B?ng, P. Tô Hi?u",81063,"LC SLA 66 Lê Tr?ng T?n, P. Chi?ng Sinh",VT,TRUE,2/27/2025,2/28/2050,FALSE,9/4/2025,DataBricks,1b5c516918a1a89f205febaa98f9c65e,37ce564c400de3b3935158736f492996
None,58151,"VX HNI 1 Sài ??ng, P. Phúc L?i",80826,"LC HNI 249 Th?ch Bàn, P. Long Biên",VT,TRUE,4/7/2025,4/8/2050,FALSE,9/4/2025,DataBricks,2f192b4b2eafc8934b32b4af16e14c48,0a9b1c8bcf0756832a8dfd4cbaeebc6e
None,58148,"VX L?G 322 Tr?n Phú, P. 1 B?o L?c",80834,"LC L?G 252 Hà Giang, P. B’Lao",VT,TRUE,3/13/2025,3/14/2050,FALSE,9/4/2025,DataBricks,a4f13c12d9fb9b3d15c1eeff07499a20,bc2b85374ec988b757804babc07a843b
None,58128,"VX KHA 2051 Hùng V??ng, P. Cam Linh",80565,"LC KHA 2A/1 Hoàng V?n Th?, P. Cam Ranh",VT,TRUE,10/10/2024,10/11/2050,FALSE,9/4/2025,DataBricks,d03c121420abc592c53dd1ac54cdccf7,e85e650af9dc56ddd5b3b2ed042312cd
None,58169,"VX QNI 386 Nguy?n Nghiêm, P. C?m Thành",80600,"LC QNI 185A-185B Ph?m V?n ??ng, X. V? Giang",VT,TRUE,8/1/2025,8/2/2050,FALSE,9/4/2025,DataBricks,d29161fb02388c401045a206785c639d,a3e7c6d5236b884d594e5520b7ed4c36
None,58204,"VX HCM 145-147 Bình Phú, P. Bình Phú",80128,"LC HCM 49 C? Xá Phú Lâm, P. Bình Phú",VT,TRUE,8/1/2025,8/2/2050,FALSE,9/4/2025,DataBricks,a94f5d7604188cbce750ce30997ca897,463ba27e191954e6bd3b7024aaaea39e
None,58128,"VX KHA 2051 Hùng V??ng, P. Cam Linh",80605,"LC KHA 47 ???ng 22 Tháng 8, P. Cam Linh",VT,TRUE,10/10/2024,10/11/2050,FALSE,9/4/2025,DataBricks,81db6af6d5356572b2fb371f736f2845,579aae8d6a5da4c2897e71cc4409ee30
None,58179,"VX THA Th?a 625-626, B?n ?? 8, P. S?m S?n",80712,"LC THA 199 Bà Tri?u, P. S?m S?n",VT,TRUE,6/1/2025,6/2/2050,FALSE,9/4/2025,DataBricks,7691309826b8e5d3d22eddba0062d60a,e3d45e6c43b50f48f07aaac82161d416
None,58027,"VX DLK 17/2 Chu V?n An, P. Tuy Hòa",81929,"LC DLK KP Bàn Nham B?c, P. ?ông Hòa",VT,TRUE,1/1/2025,1/2/2033,FALSE,9/4/2025,DataBricks,8a03147573ff868c36e4459a0752a63f,bff197315cb9467fcdb580ca9396c3ae
None,58063,"VX QTI 71 Lê L?i, P. Nam ?ông Hà",80899,"LC QTI 252 ???ng 2/4, X. Cam L?",VT,TRUE,7/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,129d25f4e755330cad4fed873ca2ff9f,e86453a6f8e3006f42f54addac5de83a
None,58078,"VX AGG 8-10 Tr?n Phú, P. R?ch Giá",80466,"LC AGG 15 H?m 2 Nguy?n Tuân, P. R?ch Giá",VT,TRUE,6/7/2024,1/1/2051,FALSE,9/4/2025,DataBricks,04bce8b7342bbb5ba59ce70ea8e9a835,5a29703ce31b2410bbc44972210b4ab0
None,58024,"VX HPG 48 Tr?n Thành Ng?, P. Ki?n An",82100,"LC HPG TDP Minh Kha, P. An H?i",VT,TRUE,7/1/2025,7/2/2050,FALSE,9/4/2025,DataBricks,d8e641adb9fc65aee98b9b8387178d61,c844feaf5f1302a55c64d17ca9fd66c3
None,58038,"VX HCM 1008-1010 Âu C?, P. Tân Bình",80009,"LC HCM 1008-1010 Âu C?, P. Tân Bình",VTTTTC,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,2d481161d772d5659072b3509b0d8fd3,a75dc9d219d27628ab2ee91e7fd253da
None,58191,"VX DLK 389 Hùng V??ng, P. Buôn H?",80523,"LC DLK 87 Tr?n H?ng ??o, P. Buôn H?",VT,TRUE,6/28/2025,6/29/2050,FALSE,9/4/2025,DataBricks,d39d486c85749e0e8113554a309e020b,e92a58c2e05f12ce4108f4bd937656e1
None,58181,"VX NAN Kh?i 4, X. Di?n Châu",81062,"LC NAN Xóm Trung H?ng, X. Di?n Châu",VT,TRUE,6/5/2025,6/6/2050,FALSE,9/4/2025,DataBricks,c44a7139a4fe09024446fe9c4a49c944,dbd7daee54e3e23cba258153364edcfe
None,58112,"VX HCM 454 Qu?c L? 13, P. B?n Cát",81811,"LC HCM 454 Qu?c L? 13, P. B?n Cát",VTTTTC,TRUE,8/23/2024,8/24/2050,FALSE,9/4/2025,DataBricks,e8a22da920640d5049f55d2b7a9851c3,f219fe50f1c8ea9b8007201577c30630
None,58119,"VX NBH 74 Biên Hòa, P. Ph? Lý",80365,"LC NBH 433 Lý Th??ng Ki?t, P. Phù Vân",VT,TRUE,9/26/2024,9/27/2050,FALSE,9/4/2025,DataBricks,b11515db60fbd4400b38de2458633a5b,517cf66789dd338c8852c56a0c0a1ab8
None,58183,"VX HCM 216 Võ V?n Ngân, P. Th? ??c",80153,"LC HCM 73 Lê V?n Vi?t, P. T?ng Nh?n Phú",VT,TRUE,6/5/2025,6/6/2050,FALSE,9/4/2025,DataBricks,7b0da83b16b9ea82dbe49d90d8075d7b,131d5dc971ff126798f035611dd46c61
None,58145,"VX HCM 1086 Lê V?n L??ng, X. Nhà Bè",81003,"LC HCM 2044 Lê V?n L??ng, X. Hi?P Ph??c",VT,TRUE,3/6/2025,3/7/2050,FALSE,9/4/2025,DataBricks,585e2b5bb2937d4ce07a2ab78fd82128,f22ba817861b7be0096c539cba682143
None,58045,"VX TQG 148 Bình Thu?n, P. Minh Xuân",80947,"LC TQG Xóm 5, P. Minh Xuân",VT,TRUE,7/1/2025,7/2/2050,FALSE,9/4/2025,DataBricks,5e2cb7a204e510310b816517735d13f0,149c40fbfa65b50f58f2729bdf925a48
None,58185,"VX HCM NI 189 C?ng Qu?nh, P. C?u Ông Lãnh",82253,"LC HCM 295 Lê H?ng Phong, P. V??n Lài",VT,TRUE,8/1/2025,8/2/2050,FALSE,9/4/2025,DataBricks,e6809f29d4c6f406812ff1ffe17d95ea,f625138b8211aa341c11bc1e23b72319
None,58067,"VX HTH 81 H?i Th??ng Lãn Ông, P. Thành Sen",80407,"LC HTH 98 H?i Th??ng Lãn Ông, P. Thành Sen",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,15e7635155f2bf8d1c88d1256237a98b,ea7da35ea582cc3932e523b968462540
None,58131,"VX BNH 229-231 Minh Khai, P. T? S?n",82026,"LC BNH 229 - 231 Minh Khai, P. T? S?n",VTTTTC,TRUE,3/1/2025,3/2/2050,FALSE,9/4/2025,DataBricks,ccc1900bbfec1ba76ed1fe33c7b61165,277e82775bb6103bd2d24635fce807ea
None,58140,"VX HCM 741 Kinh D??ng V??ng, P. An L?c",80084,"LC HCM 452 Kinh D??ng V??ng, P. An L?c",VT,TRUE,2/20/2025,2/21/2050,FALSE,9/4/2025,DataBricks,cd25a5ebfba58b540eed74069da7ab89,0fd80da32460bc947c69f68a70c15e6e
None,58154,"VX QNH 394 Quang Trung, P. Uông Bí",81905,"LC QNH 27 Tu? T?nh, P. Uông Bí",VT,TRUE,4/3/2025,4/4/2050,FALSE,9/4/2025,DataBricks,19f52ad0c47eb767e6edb1f9c9152c16,08121d546c162f47497e66271b0113c2
None,58106,"VX HCM 154-156 D??ng Bá Tr?c, P. Chánh H?ng",80020,"LC HCM 162-164 Âu D??ng Lân, P. Chánh H?ng",VT,TRUE,7/15/2024,7/16/2050,FALSE,9/4/2025,DataBricks,ce4dd1581bce8fb818c01a76776b3e94,9feec510baa3a8b52562cdfaa9f77123
None,58193,"VX TNH 4-6-8 Ph?m Hùng, P. Long Hoa",80751,"LC TNH 74 Ngô Quy?n, P. Hòa Thành",VT,TRUE,8/1/2025,8/2/2050,FALSE,9/4/2025,DataBricks,b4721c3eeb4aadf0c47413b20e32e565,80c71e2bee600ec0a3d15f882fc98cfc
None,58140,"VX HCM 741 Kinh D??ng V??ng, P. An L?c",81974,"LC HCM 370 H? H?c Lãm, P. An L?c",VT,TRUE,2/20/2025,2/21/2050,FALSE,9/4/2025,DataBricks,ab5766896636ebf5c0551c0c8bdb3a88,0fe22f84b341edc320a4b3197fd1db48
None,58097,"VX KHA 226 Th?ng Nh?t, P. Phan Rang",81205,"LC KHA 40 Nguy?n V?n C?, P. Phan Rang",VT,TRUE,7/12/2024,1/1/2051,FALSE,9/4/2025,DataBricks,23345f69fbce0a4aca85c79b24543158,e37a038de1a12e653251c34951fb353f
None,58026,"VX NAN 357 Nguy?n V?n C?, P. Thành Vinh",80227,"LC NAN 1-2-3-4 Ch? Ga, Phan B?i Châu, P. Thành Vinh",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,27785592c1205c92c3f93018d5eab888,9864eb28530c2e13e3fe9c9645b645b0
None,58169,"VX QNI 386 Nguy?n Nghiêm, P. C?m Thành",82160,"LC QNI 386 Nguy?n Nghiêm, P. C?m Thành",VTTTTC,TRUE,5/8/2025,5/9/2050,FALSE,9/4/2025,DataBricks,d147d45fac74fe4acb67ba1269018715,975706af3396ad26cc6aa19d254eac6c
None,58165,"VX LCI 689 ?i?n Biên, P. Yên Bái",80703,"LC LCI 721 Yên Ninh, P. Yên Bái",VT,TRUE,5/1/2025,5/2/2050,FALSE,9/4/2025,DataBricks,6c492b1de97d7797dc6d1fbe5db2717c,23f879a2f6484f6dd5c17850f975f8bc
None,58013,"VX HCM 379-381 Hai Bà Tr?ng, P. Xuân Hòa",80303,"LC HCM 379-381 Hai Bà Tr?ng, P. Xuân Hòa",VTTTTC,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,40d71ca319762375695b04c3e195bb70,327036be27486b3c8e214105023abe10
None,58164,"VX L?G A35 Hùng V??ng, P. Phú Thu?",82146,"LC L?G A35 Hùng V??ng, P. Phú Thu?",VTTTTC,TRUE,5/16/2025,5/17/2050,FALSE,9/4/2025,DataBricks,fdd0ec8ec4ae08e0e56057d5a694564c,fd81300ffa798e9f308158bdfff1ec96
None,58133,"VX HNI 01 Hùng Nguyên, X. Th??ng Tín",80825,"LC HNI 166 Ph? Tía, X. Ch??ng D??ng",VT,TRUE,2/6/2025,2/7/2050,FALSE,9/4/2025,DataBricks,9276ec0d6b28ab639498868a24c879fa,5140605ca581568f453a0a47ccba9f19
None,58138,"VX DNI 71 Hùng V??ng, P. Long Khánh",81163,"LC DNI 328 H?ng Th?p T?, P. Long Khánh",VT,TRUE,2/13/2025,2/14/2050,FALSE,9/4/2025,DataBricks,45b814539172cf91ea65a78d49e99015,13c6f7f086417f85b9f715dffa1992c3
None,58178,"VX HCM 255 Nguy?n H?u Trí, X. Tân Nh?t",81040,"LC HCM 955 ?oàn Nguyên Tu?n, X. H?ng Long",VT,TRUE,5/29/2025,5/30/2050,FALSE,9/4/2025,DataBricks,13e9654c617d4163d5bfd07fda0e378c,df0d5b0fb22c90c1bb977987de393f51
None,58036,"VX HNI 27-29 V?n Phúc, P. Hà ?ông",81306,"LC HNI CT15 Thanh Xuân, P. Thanh Xuân",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,cdf8bcc498ca6b0d829eb0f846e253dc,e11c57f34d64a6a6806acd4fac912ddc
None,58019,"VX BNH 300 Lê L?i, P. B?c Giang",80851,"LC BNH 164-166 Tr?n Nguyên Hãn, P. B?c Giang",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,70cdd4a775f8efdea28845e964726a49,6c576e815025a51930ca2af0a8444c91
None,58171,"VX TNN 1 Tôn ??c Th?ng, P. Ph? Yên",82177,"LC TNN Xóm Xuân Hà 3, X. Thành Công",VT,TRUE,6/1/2025,6/2/2050,FALSE,9/4/2025,DataBricks,755958f5a2403dbf3b811e1221995c7c,b3baa5d4c8194f3706530c4eb4023965
None,58068,"VX HCM 340-344 Qu?c L? 55, X. H? Tràm",81886,"LC HCM 155/7 ?p Nhân Tâm, X. Xuyên M?c",VT,TRUE,10/1/2024,10/2/2050,FALSE,9/4/2025,DataBricks,f508269f315613bcd13e008a2e211fc3,39347ac59c694dec0a3676062e6ca904
None,58022,"VX DTP 248A Tr?n H?ng ??o, P. ??o Th?nh",80031,"LC DTP 114 ?p B?c, P. ??o Th?nh",VT,TRUE,7/15/2025,7/16/2050,FALSE,9/4/2025,DataBricks,46e0ffcb73bff1ece02c4f004b9734b0,d70500a274f4109359c0f6cb5233a0f0
None,58100,"VX HNI Khu D T? 5, X. Sóc S?n",81744,"LC HNI Khu D T? 5, X. Sóc S?n",VTTTTC,TRUE,7/26/2024,1/1/2051,FALSE,9/4/2025,DataBricks,5731ee0afa245be468fc7c2b13817bac,5db1a5fd84c425017090b286c2159dfb
None,58020,"VX HPG 313 Hai Bà Tr?ng, P. An Biên",80131,"LC HPG 22C Lê L?i, P. Gia Viên",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,a4f946988c5a7b7dacb148e267ce5497,4625d1a95eeba7c12f7cadde80f694a9
None,58157,"VX HNI 2E Ngõ 34 Xuân La, P. Xuân ??nh",81395,"LC HNI 39 Phú Gia, P. Phú Th??ng",VT,TRUE,4/20/2025,4/21/2050,FALSE,9/4/2025,DataBricks,7aefb53088c7864c68db1938b9ebe45d,9f450783f4d08e62a31597924b18d1a8
None,58124,"VX HCM 485 ?? Xuân H?p, P. Ph??c Long",80573,"LC HCM 224 ?ình Phong Phú, P. T?ng Nh?n Phú",VT,TRUE,11/7/2024,11/8/2050,FALSE,9/4/2025,DataBricks,5db7cc2ecbeb3c16fd185dcd54432dfd,d9bc1840227dc0565904a56ef8ad2c15
None,58058,"VX VLG 64A ?i?n Biên Ph?, P. Trà Vinh",81404,"LC VLG 285 Qu?c L? 53, X. Càng Long",VT,TRUE,2/1/2025,2/2/2050,FALSE,9/4/2025,DataBricks,fbf17092d369c4593945941844c2e2d7,3da6f7763ae842ae1bed6fa6d446066f
None,58041,"VX HCM 406B Tr??ng Công ??nh, P. Tam Th?ng",80051,"LC HCM 121 Ba Cu, P. V?ng Tàu",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,f2eb82eca7d11f633700207959d76cd5,efa3ee609e48275db1ddff1b28bb0cc2
None,58168,"VX HCM 16-18 Nguy?n Gia Trí, P. Th?nh M? Tây",81376,"LC HCM 538 Bis Xô Vi?t Ngh? T?nh, P. Th?nh M? Tây",VT,TRUE,5/8/2025,5/9/2050,FALSE,9/4/2025,DataBricks,538f83498c22128b71b9332184079eb3,186608bb788105da620f578143566da4
None,58158,"VX HCM 887-889 Võ V?n Vân, X. Tân V?nh L?c",81516,"LC HCM 121 Liên Khu 5-6, P. Bình Tân",VT,TRUE,4/25/2025,4/26/2050,FALSE,9/4/2025,DataBricks,6f0988ef64fc276703034446a21dfd6e,d49e4ebbcf76851018546a8d9b80af74
None,58081,"VX HCM Qu?c L? 51, P. Phú M?",81601,"LC HCM Qu?c L? 51, P. Phú M?",VTTTTC,TRUE,6/7/2024,1/1/2051,FALSE,9/4/2025,DataBricks,7a3150c039fbba59ebfd990107a085e5,0184270566e067efb194f028dbe6d06c
None,58142,"VX SLA 6-8 Nguy?n L??ng B?ng, P. Tô Hi?u",80797,"LC SLA 33 Lê ??c Th?, P. Tô Hi?u",VT,TRUE,2/27/2025,2/28/2050,FALSE,9/4/2025,DataBricks,cec4e3890c84335d39aa5acdfbeea166,c1a8ae5c7ba9b9b51d3077e1ea2baea9
None,58161,"VX HNI Thôn N?i ??ng, X. Quang Minh",81143,"LC HNI Ngã 3 Phú Nhi, X. Quang Minh",VT,TRUE,5/1/2025,5/2/2050,FALSE,9/4/2025,DataBricks,3627a7519ba9dad07252cbe2775e96a2,7e2aabf7374a5a570e21f45dedbc9c43
None,58101,"VX PTO 2079 Hùng V??ng, P. Vi?t Trì",80674,"LC PTO T? Dân Ph? Tân Chi?n, X. L?P Th?ch",VT,TRUE,4/1/2025,4/2/2050,FALSE,9/4/2025,DataBricks,d6e3346d4dd9213fdc9baa7a78ca1630,8a1924c28254463c99fb94c29aa0d610
None,58186,"VX L?G 541 ???ng QL20, Liên Ngh?a, X. ??c Tr?ng",80612,"LC L?G 71 Tr?n Phú, X. ??c Tr?ng",VT,TRUE,7/3/2025,6/13/2050,FALSE,9/4/2025,DataBricks,2793b5680882353f53d115ee69c872d2,eebb6b128a3e93c1d109b562331a21fd
None,58118,"VX CMU 20 Tr?n Phú, P. B?c Liêu",81923,"LC CMU 20 Tr?n Phú, P. B?c Liêu",VTTTTC,TRUE,9/13/2024,9/14/2050,FALSE,9/4/2025,DataBricks,b8548b58b0ffd25cc97e8a394f722036,0448562a2f9f3d68c287070309720950
None,58125,"VX CTO 02 Tr?n H?ng ??o, P. Phú L?i",80384,"LC CTO 220 Lê H?ng Phong, P. Phú L?i",VT,TRUE,11/7/2024,11/8/2050,FALSE,9/4/2025,DataBricks,64dc5824233017d63774de129ae0a28e,c5fc3c5210bab37545ce8dc553f29f57
None,58183,"VX HCM 216 Võ V?n Ngân, P. Th? ??c",80360,"LC HCM 63 Lã Xuân Oai, P. T?ng Nh?n Phú",VT,TRUE,6/5/2025,6/6/2050,FALSE,9/4/2025,DataBricks,602369d6faf1c4cbf55b63ce60407f4b,9cf18c613521c05b6f4d7d35818c606b
None,58143,"VX HNI 305-307 Bình ?à, X. Bình Minh",82256,"LC HNI Thôn Thanh Th?n, X. Bình Minh",VT,TRUE,7/1/2025,7/2/2050,FALSE,9/4/2025,DataBricks,5e01b4c7a3367374c1c2be5b3cfc89a7,438943e1feee9f5551bf481d03516531
None,58139,"VX HNI 39 Tây Cao T?c, X. Thiên L?c",80411,"LC HNI Thôn C? ?i?n, X. Thiên L?c",VT,TRUE,2/20/2025,2/21/2050,FALSE,9/4/2025,DataBricks,f0164e0f65201188cd1df4a86a33cbc7,1b5d1e736e6bf6f2ae9666c90571ce8a
None,58016,"VX GLI 02 Lý Th??ng Ki?t, P. Quy Nh?n",80730,"LC GLI 143 Phan Chu Trinh, P. Quy Nh?n",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,fea92e68eb0ce0542d983faf76430b18,63a22353ce58035b9566eeb08032db55
None,58128,"VX KHA 2051 Hùng V??ng, P. Cam Linh",80291,"LC KHA 263 ???ng 22/8, P. Cam Ranh",VT,TRUE,10/10/2024,10/11/2050,FALSE,9/4/2025,DataBricks,5bcb8c3c56fd9716209d3b4af4586f36,fbb119445b1a1463b6d12f89c11b8dd0
None,58014,"VX HNI 33 Tây M?, P. Tây M?",80487,"LC HNI 06 ??ng Me, P. T? Liêm",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,5deba451e2d6f6bfb0fd84b07080bb04,bca4c87a6523ebae6a6bdf386809d6de
None,58021,"VX BNH 246-248 Tr?n H?ng ??o, P. Kinh B?c",80105,"LC BNH 246-248 Tr?n H?ng ??o, P. Kinh B?c",VTTTTC,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,a64920c7a3881cb75daf89387acd3eff,cff373d168a5c19cde844e7c5f08a54e
None,58076,"VX DBN 1060 Võ Nguyên Giáp, P. ?i?n Biên Ph?",81138,"LC DBN 309 Hoàng Công Ch?t, P. M??ng Thanh",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,e60388d8b3962d91eaa8938785d4ea00,11d54f134e1b029b6393fec9e54ff93d
None,58032,"VX HCM 1613 Chi L?ng, P. Bà R?a",81485,"LC HCM ???ng TL52, P. Tam Long",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,f44b53eebf575f053ce0850ed921eac4,ef259f58f55b6f442240c378695a85f7
None,58018,"VX TNH 629-631 Cách M?ng Tháng Tám, P. Tân Ninh",80928,"LC TNH 574 ?i?n Biên Ph?, P. Tân Ninh",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,c494078d899a8fd74777b6d31ac113af,4cabdd7b929f7f523686f905c1c228e5
None,58066,"VX QTI TDP 11, P. ??ng H?i",80413,"LC QTI 82 Hoàng Di?u, P. ??ng H?i",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,e8b2846cbc51351910229ac386741d8f,9e5cd2c5d4cff8de8524110ef89f4e48
None,58187,"VX LCU 45 ???ng 30/4, P. Tân Phong",82255,"LC LCU 179-181 Tr?n Phú, P. Tân Phong",VT,TRUE,6/28/2025,6/29/2050,FALSE,9/4/2025,DataBricks,84033083fb5ad2494b0237311a0a579d,c81002fdc0f1db2bdcb887bc71bb712a
None,58076,"VX DBN 1060 Võ Nguyên Giáp, P. ?i?n Biên Ph?",80686,"LC DBN 354 Tr??ng Chinh, P. ?i?n Biên Ph?",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,8ca58c4d0579ac03d31c508b53f17c9b,b52b6952100fa944dcad92568b9bfa84
None,58027,"VX DLK 17/2 Chu V?n An, P. Tuy Hòa",82201,"LC DLK 403 Nguy?n T?t Thành, P. Tuy Hòa",VT,TRUE,7/1/2025,7/2/2050,FALSE,9/4/2025,DataBricks,fa2b1c93aac206cea1df46212c5ee884,2d18a2ca22a43383ee0c0a687eb06631
None,58116,"VX HCM 110-110A-110B Phan Huy Ích, P. Tân Bình",81300,"LC HCM 60/6 Tân Th?i Nh?t 1, P. ?ông H?ng Thu?n",VT,TRUE,8/22/2024,9/7/2050,FALSE,9/4/2025,DataBricks,095ab8e2efa79b61160a63382ac44ceb,8c1651e4c6b4324e7df1c0226e9b9229
None,58030,"VX HCM 112-114 Tr??ng Chinh, P. B?y Hi?n",80970,"LC HCM 561 Lý Th??ng Ki?t, P. Tân Hòa",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,e5c4b979de8b2e38043c6e90d39444a8,d16b6dd50f4de93a32851cbd8b423d1b
None,58031,"VX DTP A11 Tr?n H?ng ??o, P. Sa ?éc",81245,"LC DTP 75 Tr?n Phú, P. Sa ?éc",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,bf5f22f935000192e5aeb11d661b94be,6295eeb5cde2011e8221d2a244c36181
None,58037,"VX HNI 216 Thái Hà, P. ??ng ?a",80388,"LC HNI 111 Thái Th?nh, P. ??ng ?a",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,48c4d74cd837659f2b799b780c287c5b,187ad4db9e56fdf223be395e5f15b0f9
None,58139,"VX HNI 39 Tây Cao T?c, X. Thiên L?c",80691,"LC HNI T? 8, Ch? Ga ?ông Anh, X. Th? Lâm",VT,TRUE,2/20/2025,2/21/2050,FALSE,9/4/2025,DataBricks,0d69335d9babdda32ad3891b9dbf1fcd,481c9e7e76226ac024426348adcdb6e6
None,58089,"VX DNI 99 Tr?n V?n Xã, P. Tr?ng Dài",81889,"LC DNI 40 Thân Nhân Trung, P. Tr?ng Dài",VT,TRUE,10/1/2024,10/2/2050,FALSE,9/4/2025,DataBricks,a0ad128cae0579a37fe99916de6c2e51,34f67b6f5405ea3d26cc2fbac2237264
None,58117,"VX QTI 202 Quang Trung, P. B?c Gianh",81803,"LC QTI 202 Quang Trung, P. B?c Gianh",VTTTTC,TRUE,8/22/2024,9/7/2050,FALSE,9/4/2025,DataBricks,d5d624df70d9d3f01827690b9697a21b,7649f25266b3d1c9e6bbd6c72d25ef14
None,58197,"VX HTH 189 Tr?n Phú, P. B?c H?ng L?nh",82301,"LC HTH T? Dân Ph? 9, X. Can L?c",VT,TRUE,8/1/2025,8/2/2050,FALSE,9/4/2025,DataBricks,51f5dfa42e27e6c4705aa7b18e88ae97,02cc39d4f768984f7c20fe04313fc389
